edge_id:int,source_id:int,target_id:int,label_id:int
32925,3155,3159,207
32926,3159,3155,98
32927,3159,5046,156
32928,3159,3155,207
32929,3170,4649,169
32930,3206,2820,224
32931,3211,1050,38
32932,3233,2427,160
32933,3246,3155,61
32934,3262,1077,53
32935,3262,1077,56
32936,3262,5037,56
32937,3262,5037,127
32938,3262,5046,142
32939,3269,52,86
32940,3283,2290,127
32941,3372,362,127
32942,3380,6017,127
32943,3380,6888,127
32944,3399,4319,142
32945,3411,1121,123
32946,3484,776,74
32947,3484,2442,160
32948,3495,3155,169
32949,3495,1077,207
32950,3572,6808,53
32951,3635,3731,142
32952,3723,1171,208
32953,3724,1179,38
32954,3725,1180,191
32955,3728,2619,169
32956,3731,3635,105
32957,3731,3635,155
32958,3741,1553,150
32959,3780,3450,185
32960,3828,1161,156
32961,3922,1154,38
32962,3922,1077,53
32963,3933,1077,155
32964,3974,5913,61
32965,3990,5887,53
32966,3998,3921,160
32967,4096,2442,156
32968,4104,5540,169
32969,4193,454,160
32970,4233,671,61
32971,4299,4632,157
32972,4299,3635,169
32973,4319,3399,155
32974,4339,1161,224
32975,4368,1188,224
32976,4373,1379,222
32977,4396,489,222
32978,4396,1304,222
32979,4415,6635,147
32980,4433,362,160
32981,4453,2999,160
32982,4453,5455,160
32983,4457,3764,160
32984,4457,4780,222
32985,4480,4408,150
32986,4506,776,222
32987,4542,3724,160
32988,4548,2545,53
32989,4556,6785,115
32990,4594,2694,53
32991,4594,2442,160
32992,4612,6568,160
32993,4613,5678,53
32994,4642,2633,156
32995,4642,2633,160
32996,4646,241,160
32997,4660,6293,53
32998,4660,5036,103
32999,4660,6293,115
33000,4702,956,127
33001,4702,3155,160
33002,4740,1161,156
33003,4740,2442,160
33004,4747,3002,6
33005,4783,1873,133
33006,4874,6504,156
33007,4908,1179,156
33008,4939,1140,123
33009,4950,2175,155
33010,5004,927,53
33011,5004,927,115
33012,5004,1161,115
33013,5004,927,162
33014,5036,4660,103
33015,5036,6293,103
33016,5036,711,160
33017,5037,3262,127
33018,5037,6410,157
33019,5037,6410,160
33020,5037,1077,208
33021,5046,3155,53
33022,5046,3262,155
33023,5080,6184,65
33024,5103,5470,160
33025,5173,4737,38
33026,5182,4594,6
33027,5187,4408,160
33028,5195,1179,38
33029,5195,1370,150
33030,5385,1946,207
33031,5395,4283,38
33032,5395,1077,56
33033,5409,1145,171
33034,5421,5395,169
33035,5423,1121,6
33036,5423,1121,107
33037,5423,1121,150
33038,5423,4172,171
33039,5441,1918,124
33040,5450,7010,38
33041,5470,1160,38
33042,5470,4751,160
33043,5474,1503,160
33044,5478,2906,191
33045,5484,4286,150
33046,5484,6407,173
33047,5485,1171,38
33048,5485,2704,156
33049,5492,1175,38
33050,5497,1121,222
33051,5678,4613,53
33052,5682,5496,170
33053,5684,1077,170
33054,5745,5036,160
33055,5762,146,127
33056,5762,5036,127
33057,5762,146,155
33058,5800,776,160
33059,5887,3990,53
33060,5930,1171,173
33061,5930,4474,173
33062,6047,2694,156
33063,6047,122,160
33064,6110,5488,6
33065,6137,1175,115
33066,6155,3155,160
33067,6240,2038,53
33068,6284,4471,38
33069,6291,4408,160
33070,6293,4660,53
33071,6293,5036,103
33072,6293,4660,115
33073,6293,1694,156
33074,6311,3450,160
33075,6344,711,127
33076,6370,4939,160
33077,6387,1928,160
33078,6407,3155,116
33079,6407,711,142
33080,6410,1077,115
33081,6410,7038,142
33082,6504,1173,46
33083,6504,2083,115
33084,6537,1077,127
33085,6550,1690,142
33086,6559,1077,98
33087,6568,711,142
33088,6572,1145,98
33089,6635,925,207
33090,6768,7038,53
33091,6778,733,53
33092,6795,2427,160
33093,6808,3572,53
33094,6890,2528,127
33095,6899,1183,205
33096,6952,6443,160
33097,6962,1759,103
33098,7038,6768,53
33099,7038,146,123
33100,7038,925,123
33101,7038,1077,155
33102,7038,2908,155
33103,7038,6410,155
33104,7038,1077,160
33105,7038,6559,160
33106,7038,925,169
33107,7038,6559,169
33108,7067,6293,160
33109,7072,1077,123
33110,7072,6410,160
33111,10,567,169
33112,52,3269,42
33113,52,3269,160
33114,135,1145,156
33115,151,1173,90
33116,225,3592,53
33117,241,5158,6
33118,278,1140,18
33119,296,3495,155
33120,329,2889,156
33121,378,1140,156
33122,444,1188,224
33123,448,979,170
33124,448,5441,170
33125,448,5441,229
33126,454,3764,170
33127,489,4396,224
33128,503,1188,224
33129,533,3997,207
33130,566,1197,90
33131,566,5455,160
33132,601,1155,0
33133,669,4723,98
33134,711,2683,90
33135,711,4805,145
33136,711,6410,155
33137,711,4805,160
33138,733,3824,53
33139,733,3155,56
33140,733,1115,159
33141,733,3155,159
33142,733,1077,160
33143,776,1044,0
33144,776,1183,0
33145,776,1161,133
33146,776,1873,222
33147,827,2240,53
33148,827,3155,155
33149,929,3489,142
33150,986,5397,53
33151,986,6890,160
33152,1015,4004,160
33153,1054,5460,224
33154,1077,1041,38
33155,1077,2278,53
33156,1077,3922,53
33157,1077,6559,53
33158,1077,3733,56
33159,1077,6890,56
33160,1077,2596,98
33161,1077,6559,98
33162,1077,2290,103
33163,1077,3922,115
33164,1077,146,123
33165,1077,2290,123
33166,1077,146,130
33167,1077,3173,142
33168,1077,7038,142
33169,1077,146,156
33170,1077,3733,156
33171,1077,5037,157
33172,1077,3155,158
33173,1077,6785,158
33174,1077,6410,159
33175,1077,2457,169
33176,1077,6890,173
33177,1077,6890,185
33178,1077,5037,208
33179,1115,3155,6
33180,1121,890,61
33181,1142,3372,105
33182,1145,1434,6
33183,1145,2683,56
33184,1146,5558,123
33185,1149,5456,156
33186,1154,3922,56
33187,1154,4854,56
33188,1161,776,0
33189,1161,1954,6
33190,1161,1873,208
33191,1161,2137,224
33192,1170,1451,197
33193,1171,5037,127
33194,1171,6410,127
33195,1173,151,90
33196,1179,46,156
33197,1189,6022,127
33198,1191,4950,160
33199,1197,566,90
33200,1197,621,160
33201,1199,2629,53
33202,1236,4723,19
33203,1304,4396,224
33204,1321,5498,224
33205,1428,5621,160
33206,1434,1145,6
33207,1436,2547,143
33208,1446,1161,91
33209,1456,1183,56
33210,1456,1183,189
33211,1466,1122,229
33212,1493,5036,168
33213,1527,1145,38
33214,1547,2561,53
33215,1582,6219,158
33216,1596,4377,160
33217,1620,4408,160
33218,1635,1445,156
33219,1687,581,160
33220,1755,5085,160
33221,1755,1077,169
33222,1787,6054,53
33223,1825,779,160
33224,1923,1226,18
33225,1923,2495,160
33226,1928,657,146
33227,1954,776,156
33228,1971,4185,42
33229,2100,2277,53
33230,2100,3216,160
33231,2137,1161,222
33232,2146,2683,53
33233,2146,1145,115
33234,2153,4592,160
33235,2216,3155,158
33236,2232,2419,169
33237,2233,2447,169
33238,2240,827,53
33239,2251,1167,150
33240,2277,2100,53
33241,2278,1077,53
33242,2278,7112,53
33243,2290,5004,98
33244,2290,1077,103
33245,2290,1077,123
33246,2300,5352,131
33247,2300,2290,160
33248,2300,5175,169
33249,2315,3262,160
33250,2384,3495,127
33251,2442,1161,38
33252,2453,4238,191
33253,2460,1077,9
33254,2460,1077,160
33255,2461,1185,127
33256,2507,3262,160
33257,2524,5565,53
33258,2545,4548,53
33259,2561,1547,53
33260,2596,1077,98
33261,2596,3372,169
33262,2597,3372,160
33263,2602,3606,160
33264,2629,1199,53
33265,2629,5240,169
33266,2655,5429,169
33267,2661,146,123
33268,2661,1077,127
33269,2661,7038,160
33270,2661,146,169
33271,2661,2648,169
33272,2672,2083,160
33273,2683,2146,53
33274,2683,711,90
33275,2694,1161,61
33276,2733,4029,53
33277,2906,711,56
33278,2926,489,56
33279,2926,4396,160
33280,3147,6917,142
33281,3149,1283,160
33282,3153,6888,160
33283,3155,2790,55
33284,3155,3566,98
33285,3155,827,142
33286,3155,2790,169
33287,3173,1077,155
33288,3211,735,160
33289,3211,1060,222
33290,3215,5421,155
33291,3229,5423,160
33292,3262,3147,128
33293,3262,5037,162
33294,3269,1176,18
33295,3269,5565,61
33296,3327,1121,156
33297,3358,1161,56
33298,3380,6017,127
33299,3380,6017,155
33300,3451,4004,53
33301,3467,4004,90
33302,3467,4833,160
33303,3489,929,155
33304,3495,296,142
33305,3564,6890,155
33306,3566,3155,98
33307,3592,225,53
33308,3600,4114,115
33309,3660,2790,98
33310,3686,1121,38
33311,3716,3975,6
33312,3719,1450,151
33313,3723,1171,38
33314,3724,1179,38
33315,3733,1077,6
33316,3758,5046,169
33317,3785,4950,160
33318,3824,733,53
33319,3871,1907,160
33320,3897,1140,18
33321,3897,1140,56
33322,3922,1077,53
33323,3922,2336,54
33324,3922,1077,115
33325,3922,6636,142
33326,3987,3155,160
33327,3992,6568,160
33328,3997,533,207
33329,4004,3451,53
33330,4004,6701,53
33331,4004,3467,90
33332,4029,2733,53
33333,4035,6292,160
33334,4036,6052,160
33335,4114,3600,115
33336,4319,2436,123
33337,4346,3159,160
33338,4359,1148,224
33339,4383,1155,222
33340,4393,445,160
33341,4396,489,222
33342,4397,1813,38
33343,4397,4304,38
33344,4407,5474,160
33345,4412,5965,222
33346,4415,5678,61
33347,4415,4043,146
33348,4415,6635,147
33349,4415,5678,156
33350,4415,6635,163
33351,4453,5455,160
33352,4468,4407,160
33353,4474,5485,160
33354,4478,6635,167
33355,4545,6017,155
33356,4548,2545,53
33357,4556,145,160
33358,4576,3155,160
33359,4594,1161,61
33360,4594,2442,160
33361,4601,6284,173
33362,4609,2455,156
33363,4609,6504,160
33364,4609,916,169
33365,4613,5565,53
33366,4723,669,98
33367,4904,5565,156
33368,4961,1161,156
33369,4961,2442,156
33370,4961,1161,157
33371,4961,1161,169
33372,5004,2290,98
33373,5010,1161,18
33374,5010,1161,56
33375,5036,6017,155
33376,5036,711,160
33377,5036,4408,160
33378,5037,3262,56
33379,5037,3262,162
33380,5070,4882,160
33381,5094,1145,156
33382,5154,5397,53
33383,5173,4737,38
33384,5182,1161,156
33385,5196,929,204
33386,5395,1077,56
33387,5397,986,53
33388,5397,5154,53
33389,5421,3215,142
33390,5433,1040,38
33391,5441,448,160
33392,5455,6479,168
33393,5455,6843,222
33394,5460,1054,222
33395,5462,3919,160
33396,5469,1175,38
33397,5474,62,160
33398,5474,1503,222
33399,5484,4286,173
33400,5485,1171,150
33401,5485,6410,150
33402,5485,6410,204
33403,5497,1143,38
33404,5498,503,160
33405,5511,5558,169
33406,5565,2524,53
33407,5565,4613,53
33408,5565,1176,143
33409,5565,1176,156
33410,5565,4415,160
33411,5604,4408,160
33412,5739,1077,160
33413,5757,1135,0
33414,5933,4408,160
33415,6017,3380,142
33416,6017,4545,142
33417,6017,5036,142
33418,6054,1787,53
33419,6087,849,130
33420,6208,5395,222
33421,6229,4620,61
33422,6247,4177,169
33423,6337,6890,127
33424,6410,6890,53
33425,6410,6823,115
33426,6410,711,142
33427,6410,5037,157
33428,6410,6635,158
33429,6410,1077,159
33430,6504,6110,38
33431,6552,284,127
33432,6559,5355,38
33433,6559,1077,53
33434,6559,1077,98
33435,6568,6890,160
33436,6636,3922,155
33437,6636,1176,158
33438,6701,4004,53
33439,6823,6410,115
33440,6888,5992,156
33441,6890,6410,53
33442,6890,1077,56
33443,6890,6568,98
33444,6890,1077,123
33445,6890,3564,142
33446,6899,1183,205
33447,6917,3147,155
33448,6924,4834,158
33449,6935,2266,156
33450,6972,5395,160
33451,7038,1077,155
33452,7038,2661,160
33453,7112,2278,53
33454,7112,1077,160
33455,3,834,207
33456,8,776,56
33457,45,146,160
33458,45,545,160
33459,56,5044,160
33460,64,3600,160
33461,103,3715,56
33462,146,1077,98
33463,146,5762,142
33464,150,238,97
33465,281,5395,160
33466,293,5951,53
33467,329,3002,103
33468,329,5187,156
33469,362,935,53
33470,362,5556,53
33471,431,5474,229
33472,451,1145,224
33473,454,3764,170
33474,489,1155,0
33475,489,4396,224
33476,545,45,35
33477,545,45,127
33478,545,146,160
33479,566,5565,160
33480,669,5736,180
33481,711,4118,10
33482,711,4304,155
33483,711,4376,160
33484,733,5037,6
33485,733,1115,56
33486,733,3155,160
33487,776,1161,0
33488,776,2442,160
33489,776,1161,222
33490,834,3,207
33491,889,362,160
33492,917,6635,147
33493,920,5385,103
33494,920,6888,103
33495,920,4304,155
33496,935,362,53
33497,935,5556,53
33498,1077,2066,53
33499,1077,2278,53
33500,1077,5395,87
33501,1077,146,98
33502,1077,3155,98
33503,1077,6407,127
33504,1077,4702,142
33505,1080,2336,207
33506,1081,6830,61
33507,1081,6830,169
33508,1134,820,56
33509,1140,5447,224
33510,1145,4248,12
33511,1145,2633,63
33512,1145,5268,86
33513,1145,1161,156
33514,1145,1971,156
33515,1146,1203,86
33516,1161,2442,56
33517,1161,1587,156
33518,1161,2442,156
33519,1161,5182,156
33520,1161,2442,169
33521,1171,5037,197
33522,1173,167,63
33523,1176,4415,208
33524,1179,4068,56
33525,1179,5263,61
33526,1183,1984,168
33527,1283,2175,102
33528,1304,1155,224
33529,1304,4396,224
33530,1343,2218,53
33531,1370,1179,222
33532,1446,1161,38
33533,1456,782,160
33534,1456,4247,160
33535,1456,782,191
33536,1525,711,160
33537,1596,1077,160
33538,1613,1077,160
33539,1620,4408,160
33540,1700,278,56
33541,1736,4004,53
33542,1923,5230,156
33543,1923,5230,160
33544,1923,2495,190
33545,1928,657,146
33546,1971,1145,6
33547,2066,1077,53
33548,2148,5920,103
33549,2153,2654,38
33550,2175,1283,102
33551,2201,3609,56
33552,2218,1343,53
33553,2218,1343,139
33554,2233,2461,123
33555,2266,6785,142
33556,2269,4304,155
33557,2278,1077,53
33558,2278,7112,53
33559,2290,7007,56
33560,2290,4723,98
33561,2290,3375,103
33562,2290,6890,123
33563,2290,2300,142
33564,2290,4328,169
33565,2290,2442,171
33566,2300,2290,155
33567,2336,1080,207
33568,2374,2393,53
33569,2388,5527,155
33570,2393,2374,53
33571,2420,6105,53
33572,2442,1161,102
33573,2442,4463,123
33574,2442,1161,156
33575,2442,6785,156
33576,2457,1161,169
33577,2459,1182,156
33578,2527,3262,158
33579,2533,5532,156
33580,2547,2427,156
33581,2560,4415,53
33582,2570,5930,56
33583,2571,5406,160
33584,2618,5807,53
33585,2624,330,160
33586,2625,18,160
33587,2646,4484,160
33588,2648,146,160
33589,2654,2683,169
33590,2668,2300,127
33591,2710,1177,171
33592,2732,5470,160
33593,2733,4029,53
33594,2737,2457,160
33595,2770,1140,150
33596,2927,1161,123
33597,2983,1145,224
33598,3002,329,103
33599,3077,1166,38
33600,3077,5092,160
33601,3147,6917,142
33602,3155,776,56
33603,3155,1077,98
33604,3155,3922,98
33605,3155,5092,142
33606,3155,3159,207
33607,3159,3148,174
33608,3159,3155,207
33609,3211,1060,222
33610,3262,5037,103
33611,3262,6332,142
33612,3294,2983,169
33613,3341,4304,155
33614,3372,2596,18
33615,3372,362,127
33616,3375,2290,103
33617,3380,5002,53
33618,3380,6888,53
33619,3380,5002,127
33620,3380,6888,142
33621,3380,6017,155
33622,3380,6017,156
33623,3380,6017,169
33624,3380,6017,208
33625,3484,2442,160
33626,3489,6683,56
33627,3535,5037,160
33628,3686,1121,38
33629,3694,4015,160
33630,3719,6017,6
33631,3723,1171,38
33632,3723,1171,150
33633,3881,976,160
33634,3897,7047,63
33635,3922,3155,98
33636,3990,2300,127
33637,3998,3919,160
33638,4002,6825,102
33639,4004,1736,53
33640,4029,2733,53
33641,4029,4594,53
33642,4035,4408,160
33643,4051,1463,160
33644,4080,2445,56
33645,4087,3137,160
33646,4114,1161,129
33647,4185,1971,205
33648,4293,4304,127
33649,4304,1496,38
33650,4304,711,142
33651,4304,920,142
33652,4304,2269,142
33653,4304,3341,142
33654,4314,2440,160
33655,4339,1161,224
33656,4351,4396,224
33657,4351,4396,229
33658,4355,1161,224
33659,4393,453,38
33660,4393,4455,38
33661,4396,1155,156
33662,4396,489,222
33663,4396,1304,222
33664,4396,4351,222
33665,4396,4351,229
33666,4404,6410,6
33667,4412,5965,222
33668,4415,2560,53
33669,4415,6635,147
33670,4415,4043,156
33671,4415,5678,156
33672,4415,6635,163
33673,4417,4293,222
33674,4478,1176,65
33675,4478,2524,65
33676,4545,6888,155
33677,4545,6017,169
33678,4594,1013,8
33679,4594,4029,53
33680,4594,1161,157
33681,4594,2442,160
33682,4601,6284,173
33683,4612,6568,160
33684,4616,1846,127
33685,4702,1077,155
33686,4702,1077,169
33687,4723,2290,98
33688,4789,4795,160
33689,4807,3155,169
33690,5002,3380,53
33691,5026,3155,169
33692,5036,4408,160
33693,5037,6715,38
33694,5037,3262,103
33695,5046,830,160
33696,5046,3159,160
33697,5092,3155,61
33698,5092,3155,155
33699,5182,1161,156
33700,5182,4594,160
33701,5385,920,103
33702,5385,1077,160
33703,5385,6890,160
33704,5395,1077,56
33705,5395,6890,115
33706,5395,6890,123
33707,5395,6890,142
33708,5423,1121,150
33709,5423,1121,202
33710,5441,5661,223
33711,5474,2209,38
33712,5484,4286,229
33713,5485,1171,38
33714,5485,6410,51
33715,5485,1171,150
33716,5496,7084,202
33717,5497,6407,102
33718,5498,1188,38
33719,5516,3919,56
33720,5527,2388,142
33721,5527,6407,155
33722,5527,6410,155
33723,5556,362,53
33724,5556,935,53
33725,5565,1176,56
33726,5565,4415,160
33727,5584,545,169
33728,5661,5441,86
33729,5666,1203,86
33730,5678,4415,61
33731,5739,1077,160
33732,5762,146,155
33733,5807,2618,53
33734,5920,2148,103
33735,5951,293,53
33736,5965,1301,208
33737,6017,3380,142
33738,6098,5037,6
33739,6105,2420,53
33740,6123,2586,160
33741,6163,6182,115
33742,6182,6163,115
33743,6332,3262,127
33744,6332,3262,155
33745,6333,3566,160
33746,6348,6903,169
33747,6407,1077,127
33748,6407,5527,142
33749,6410,5527,142
33750,6410,5037,169
33751,6410,5037,196
33752,6411,6792,178
33753,6552,5036,160
33754,6635,1176,38
33755,6665,1145,224
33756,6705,883,127
33757,6720,2439,156
33758,6785,3159,18
33759,6785,1155,56
33760,6785,2266,155
33761,6792,6411,175
33762,6823,5736,180
33763,6825,4002,102
33764,6869,3637,123
33765,6888,3380,53
33766,6888,920,103
33767,6888,4545,142
33768,6888,3380,155
33769,6888,3380,160
33770,6888,6017,160
33771,6888,4545,169
33772,6890,1077,61
33773,6890,5395,115
33774,6890,2290,123
33775,6890,5395,123
33776,6890,5395,155
33777,6917,3147,155
33778,7038,1077,160
33779,7112,2278,53
33780,7112,1077,160
33781,45,146,156
33782,45,7099,158
33783,45,545,160
33784,45,5584,160
33785,46,1690,53
33786,103,3211,56
33787,103,3211,177
33788,144,2442,61
33789,146,5762,53
33790,181,4004,90
33791,278,382,6
33792,278,1140,18
33793,329,5039,156
33794,359,2420,160
33795,425,1145,168
33796,454,3764,170
33797,489,1155,39
33798,489,1304,160
33799,489,4396,224
33800,497,5491,224
33801,509,2300,142
33802,537,6785,156
33803,537,2277,160
33804,537,5187,160
33805,537,5496,160
33806,545,2495,159
33807,545,4484,169
33808,566,6410,160
33809,567,3262,127
33810,711,4376,160
33811,714,6504,127
33812,721,2266,142
33813,767,5423,160
33814,776,1045,0
33815,776,1139,0
33816,776,1161,0
33817,776,1161,159
33818,776,1161,222
33819,776,1161,224
33820,776,2137,229
33821,786,5450,160
33822,873,1990,6
33823,882,4247,31
33824,902,5527,158
33825,920,5385,103
33826,920,4415,160
33827,929,818,160
33828,929,1161,169
33829,956,4702,127
33830,964,1875,208
33831,1077,6283,6
33832,1077,2278,53
33833,1077,6890,56
33834,1077,3262,61
33835,1077,5395,87
33836,1077,3155,98
33837,1077,6410,127
33838,1077,4040,156
33839,1077,5037,156
33840,1077,3155,158
33841,1077,6785,158
33842,1077,6890,160
33843,1077,3155,169
33844,1077,6890,173
33845,1077,6890,185
33846,1077,6785,191
33847,1077,6890,191
33848,1077,6785,225
33849,1080,2336,207
33850,1101,5527,158
33851,1121,1183,224
33852,1140,1281,6
33853,1145,4248,12
33854,1145,2683,86
33855,1145,4185,127
33856,1145,6903,169
33857,1148,5455,229
33858,1152,284,56
33859,1161,2442,6
33860,1161,2442,27
33861,1161,776,61
33862,1161,776,86
33863,1161,2137,115
33864,1161,776,156
33865,1161,2137,156
33866,1161,2442,156
33867,1161,3078,156
33868,1161,776,202
33869,1171,6410,18
33870,1176,4415,56
33871,1176,4415,156
33872,1176,4415,208
33873,1181,1077,56
33874,1185,2461,156
33875,1193,1553,53
33876,1248,5340,169
33877,1304,4396,224
33878,1375,2989,156
33879,1389,2083,127
33880,1389,6895,156
33881,1403,4866,191
33882,1403,6888,191
33883,1419,917,61
33884,1419,4043,61
33885,1434,1145,38
33886,1464,1121,8
33887,1469,1128,167
33888,1553,1193,53
33889,1659,5395,160
33890,1690,46,53
33891,1755,2734,6
33892,1759,6299,53
33893,1873,2442,34
33894,1915,6890,160
33895,1923,5584,160
33896,1953,3155,127
33897,1954,1161,56
33898,1990,2187,6
33899,2055,3155,169
33900,2077,5037,155
33901,2097,3149,207
33902,2103,5223,160
33903,2216,3155,158
33904,2262,1171,127
33905,2262,6410,127
33906,2266,6785,56
33907,2266,6293,127
33908,2266,6411,127
33909,2266,721,155
33910,2266,1077,177
33911,2270,6293,103
33912,2277,5929,56
33913,2278,1077,53
33914,2278,2712,53
33915,2278,2600,155
33916,2278,6504,156
33917,2278,2266,160
33918,2290,3375,142
33919,2300,3375,53
33920,2300,4415,56
33921,2300,509,155
33922,2300,2290,160
33923,2315,6890,127
33924,2315,3262,160
33925,2315,6890,160
33926,2336,1080,207
33927,2340,4415,160
33928,2358,4584,160
33929,2389,3349,160
33930,2427,3007,107
33931,2442,4783,53
33932,2442,1615,150
33933,2445,5370,191
33934,2445,4080,207
33935,2457,1161,169
33936,2460,4377,6
33937,2524,4613,160
33938,2545,669,169
33939,2547,6716,53
33940,2547,2427,156
33941,2600,2278,142
33942,2600,7038,157
33943,2650,3613,53
33944,2676,1139,156
33945,2683,6572,156
33946,2683,6572,191
33947,2694,5896,53
33948,2694,1161,156
33949,2712,2278,53
33950,2713,4408,160
33951,2769,5423,208
33952,2936,5901,53
33953,2936,4035,160
33954,2979,1161,38
33955,3011,2417,6
33956,3133,461,160
33957,3133,6798,160
33958,3149,2097,207
33959,3154,6779,53
33960,3155,5736,53
33961,3155,1077,98
33962,3155,1077,123
33963,3155,2442,130
33964,3262,1077,56
33965,3262,5037,61
33966,3262,6890,115
33967,3262,3922,123
33968,3262,567,127
33969,3262,6332,142
33970,3262,3922,172
33971,3269,52,6
33972,3341,1077,56
33973,3341,4304,155
33974,3341,1077,159
33975,3341,2461,160
33976,3348,6568,160
33977,3360,1077,160
33978,3372,2596,18
33979,3375,2300,53
33980,3375,2290,155
33981,3380,5002,53
33982,3380,5002,103
33983,3380,6888,142
33984,3380,6017,155
33985,3495,6299,142
33986,3495,3155,169
33987,3566,3995,115
33988,3613,2650,53
33989,3686,5625,160
33990,3694,4015,160
33991,3723,1171,156
33992,3723,5485,156
33993,3724,5920,53
33994,3724,5920,160
33995,3726,1183,6
33996,3727,1823,160
33997,3727,6563,160
33998,3802,2573,123
33999,3884,7038,53
34000,3922,3262,123
34001,3933,1077,123
34002,3933,7038,123
34003,3987,3155,160
34004,3987,1077,169
34005,3990,5887,115
34006,3995,3566,115
34007,4004,181,90
34008,4020,6332,53
34009,4040,1077,56
34010,4080,2445,207
34011,4150,1148,127
34012,4185,1145,127
34013,4239,4286,91
34014,4304,3341,142
34015,4339,2137,229
34016,4346,3159,45
34017,4351,4396,224
34018,4355,1161,224
34019,4362,2445,52
34020,4396,1304,56
34021,4396,489,222
34022,4407,5395,163
34023,4409,6490,222
34024,4415,917,0
34025,4415,5262,0
34026,4415,5678,0
34027,4415,917,38
34028,4415,1176,38
34029,4415,5262,38
34030,4415,5678,38
34031,4415,6635,55
34032,4415,917,61
34033,4415,4043,61
34034,4415,4613,61
34035,4415,5678,61
34036,4415,3137,126
34037,4415,5678,126
34038,4415,5565,142
34039,4415,6376,142
34040,4415,4043,146
34041,4415,5678,146
34042,4415,6635,146
34043,4415,6635,147
34044,4415,5678,156
34045,4415,5565,160
34046,4415,5678,160
34047,4415,6635,167
34048,4415,5678,223
34049,4415,1176,224
34050,4415,3137,224
34051,4478,1176,222
34052,4545,6888,155
34053,4601,6284,155
34054,4601,6284,173
34055,4702,956,127
34056,4723,2290,185
34057,4783,2442,53
34058,4807,3762,160
34059,4847,917,61
34060,4866,6888,160
34061,5002,3380,53
34062,5002,3380,103
34063,5002,3380,160
34064,5036,6284,155
34065,5037,2077,142
34066,5037,6410,157
34067,5037,6410,229
34068,5082,776,160
34069,5091,2442,160
34070,5177,4274,38
34071,5260,3262,127
34072,5263,1179,127
34073,5291,2414,160
34074,5315,5395,222
34075,5366,4616,16
34076,5370,6422,156
34077,5377,2448,169
34078,5385,920,103
34079,5385,3262,160
34080,5385,6890,160
34081,5395,1077,42
34082,5395,1077,56
34083,5395,6890,142
34084,5395,1077,160
34085,5423,1121,6
34086,5423,1121,38
34087,5423,767,51
34088,5423,1121,61
34089,5423,1121,150
34090,5423,1464,150
34091,5423,6499,222
34092,5450,1146,38
34093,5455,4150,0
34094,5455,1148,38
34095,5455,6843,222
34096,5469,870,6
34097,5474,1503,51
34098,5484,6409,189
34099,5496,6798,222
34100,5527,4319,127
34101,5527,1101,158
34102,5565,4415,61
34103,5565,4415,155
34104,5565,1176,156
34105,5565,4415,160
34106,5586,1553,56
34107,5607,2137,156
34108,5704,5788,160
34109,5736,3155,53
34110,5762,146,53
34111,5796,3308,123
34112,5896,2694,53
34113,5901,2936,53
34114,5920,3724,53
34115,6017,3380,142
34116,6151,146,6
34117,6155,3155,160
34118,6239,5496,38
34119,6284,4601,142
34120,6284,5036,142
34121,6284,5036,160
34122,6293,2270,103
34123,6293,6411,127
34124,6293,846,160
34125,6299,1759,53
34126,6299,3495,155
34127,6332,4020,53
34128,6332,3262,127
34129,6332,3262,155
34130,6376,4415,155
34131,6410,1077,56
34132,6410,1077,127
34133,6410,7038,142
34134,6410,5037,157
34135,6410,5037,160
34136,6410,5037,229
34137,6411,6293,127
34138,6490,4409,224
34139,6499,5423,224
34140,6504,1173,38
34141,6542,6508,160
34142,6635,1176,38
34143,6716,2547,53
34144,6779,3154,53
34145,6792,238,174
34146,6792,1286,174
34147,6798,5496,222
34148,6888,4545,142
34149,6888,3380,155
34150,6888,5992,156
34151,6888,4866,158
34152,6888,4867,158
34153,6888,6017,160
34154,6888,4545,169
34155,6890,3262,18
34156,6890,1077,52
34157,6890,1077,56
34158,6890,873,115
34159,6890,3262,115
34160,6890,5395,155
34161,6890,1077,208
34162,6972,5395,160
34163,7038,3884,53
34164,7038,3933,123
34165,7038,6410,155
34166,7038,5154,156
34167,7038,1077,160
34168,7070,5807,56
34169,7099,45,169
34170,18,2671,185
34171,56,5044,160
34172,62,860,0
34173,150,489,103
34174,150,2083,150
34175,278,382,160
34176,278,3736,160
34177,285,6511,105
34178,349,929,127
34179,359,537,127
34180,362,2185,142
34181,362,2283,142
34182,362,5556,207
34183,382,278,6
34184,382,7047,53
34185,382,278,56
34186,382,1140,156
34187,443,2241,224
34188,467,6914,224
34189,489,150,103
34190,489,4396,224
34191,493,1161,224
34192,497,5491,224
34193,499,4396,224
34194,537,6785,156
34195,587,2241,224
34196,587,4484,224
34197,637,1179,156
34198,637,5195,156
34199,711,5421,127
34200,711,4376,160
34201,776,1161,0
34202,776,1161,6
34203,776,1161,222
34204,793,6291,53
34205,793,6291,103
34206,818,1347,53
34207,856,1121,61
34208,858,1128,56
34209,873,1990,6
34210,920,2461,56
34211,927,5004,115
34212,956,6410,155
34213,1077,6283,6
34214,1077,6890,6
34215,1077,3820,38
34216,1077,3820,46
34217,1077,6785,56
34218,1077,6890,56
34219,1077,6890,87
34220,1077,3173,142
34221,1077,4702,142
34222,1077,7038,142
34223,1077,5037,158
34224,1077,6635,158
