Entity_Name,Entity_ID,Type_Name,Type_ID
International_Monetary_Fund,3149,Organization,4
International_Rescue_Committee,3150,Organization,4
Interparliamentary_Union,3151,Political Party,3
Intigam_Aliyev,3152,Person,0
Ion_Iliescu,3153,Person,0
Irakli_Alasania,3154,Person,0
Iran,3155,Location/Other,8
Iran_Khodro_Company,3156,Business,5
Iranian_Kurds,3157,Person,0
Iranian_Parliament,3158,Government,1
Iraq,3159,Location/Other,8
Iraqi_Communist_Party,3160,Political Party,3
Iraqi_Islamic_Party,3161,Political Party,3
Ireland,3162,Location/Other,8
Isa_Ayo_Salami,3163,Person,0
Isaac_Kiprono_Ruto,3164,Person,0
Isaaq,3165,Location/Other,8
Isabel_Carrasco,3166,Person,0
Isabel_Peron,3167,Person,0
Isaias_Afewerki,3168,Person,0
Isao_Iijima,3169,Person,0
Isatou_Njie-Saidy,3170,Person,0
Ishaq_Dar,3171,Person,0
Ishratul_Ebad,3172,Person,0
Islam_Karimov,3173,Person,0
Islamic_(Afghanistan),3174,Person,0
Islamic_(India),3175,Person,0
Islamic_(Lebanon),3176,Person,0
Islamic_(Morocco),3177,Person,0
Islamic_(Nigeria),3178,Person,0
Islamic_(Syria),3179,Person,0
Islamic_Azad_University,3180,Education,6
Islamic_Coalition_Party,3181,Political Party,3
Islamic_Extremist_Group_(Afghanistan),3182,Organization,4
Islamic_Extremist_Group_(Iraq),3183,Organization,4
Islamic_Extremist_Group_(Philippines),3184,Organization,4
Islamic_Extremist_Group_(Syria),3185,Organization,4
Islamic_Militant_(Cameroon),3186,Person,0
Islamic_Militant_(Egypt),3187,Person,0
Islamic_Militant_(India),3188,Person,0
"Islamic_Militant_(Palestinian_Territory,_Occupied)",3189,Person,0
Islamic_Militant_(Philippines),3190,Person,0
Islamic_Militant_(Syria),3191,Person,0
Islamic_Preacher_(Afghanistan),3192,Person,0
Islamic_Preacher_(Australia),3193,Person,0
Islamic_Preacher_(Bulgaria),3194,Person,0
Islamic_Preacher_(Ghana),3195,Person,0
Islamic_Preacher_(India),3196,Person,0
Islamic_Preacher_(Iran),3197,Person,0
Islamic_Preacher_(Israel),3198,Person,0
Islamic_Preacher_(Jordan),3199,Person,0
Islamic_Preacher_(Kenya),3200,Person,0
Islamic_Preacher_(Qatar),3201,Person,0
Islamic_Preacher_(Russia),3202,Person,0
Islamic_Preacher_(Senegal),3203,Person,0
Islamic_Preacher_(South_Africa),3204,Person,0
Islamic_Rebel_(Philippines),3205,Military,2
Islamic_Rebel_(Syria),3206,Military,2
Islamic_Rebirth_Party,3207,Political Party,3
Islamic_Republic_of_Iran_Broadcasting,3208,Person,0
Isma'iliya,3209,Location/Other,8
Ismet_Yilmaz,3210,Person,0
Israeli_Defense_Forces,3211,Military,2
Issa_Qaraqe,3212,Person,0
Iurie_Leanca,3213,Person,0
Ivan_Fuksa,3214,Person,0
Ivan_Gasparovic,3215,Person,0
Ivan_Jakovčić,3216,Person,0
Ivan_Safronov,3217,Person,0
Ivari_Padar,3218,Person,0
Ivaylo_Moskovski,3219,Person,0
Ivo_H._Daalder,3220,Person,0
Iván_Velázquez-Caballero,3221,Person,0
Iyad_Ameen_Madani,3222,Person,0
Iñigo_Urkullu,3223,Person,0
J.P._Sharma,3224,Person,0
J._Tytler,3225,Person,0
Jaber_Mubarak_Al-Sabah,3226,Person,0
Jacek_Rostowski,3227,Person,0
Jack_Dalrymple,3228,Person,0
Jack_Dempsey,3229,Person,0
Jack_Lang,3230,Person,0
Jack_Snelling,3231,Person,0
Jack_Straw,3232,Person,0
Jackson_Mandago,3233,Person,0
Jacob_J._Lew,3234,Person,0
Jacob_Oulanyah,3235,Person,0
Jacob_Walles,3236,Person,0
Jagadish_Shettar,3237,Person,0
Jagdish_Mukhi,3238,Person,0
Jagir_Singh,3239,Person,0
Jaime_Trobo,3240,Person,0
Jakaya_Mrisho_Kikwete,3241,Person,0
Jakrapob_Penkair,3242,Person,0
Jakup_Krasniqi,3243,Person,0
James_Cavallaro,3244,Person,0
James_Ongwae,3245,Person,0
James_P._McGovern,3246,Person,0
James_Rubin,3247,Person,0
James_Selfe,3248,Person,0
James_T._Hill,3249,Person,0
James_Wani_Igga,3250,Person,0
Jamil_Mahuad,3251,Person,0
Jan_Kohout,3252,Person,0
Jan_Mládek,3253,Person,0
Jan_Pejsek,3254,Person,0
Janardan_Dwivedi,3255,Person,0
Janata,3256,Location/Other,8
Jane_Marriott,3257,Person,0
Janez_Jansa,3258,Person,0
Janis_Bordans,3259,Person,0
Janis_Urbanovics,3260,Person,0
Janos_Lazar,3261,Person,0
Japan,3262,Location/Other,8
Japan_Restoration_Party,3263,Political Party,3
Japan_Self-Defense_Forces,3264,Military,2
Jaques_Wagner,3265,Person,0
Jaroslaw_Kaczynski,3266,Person,0
Jason_C._Hu,3267,Person,0
Jason_Kenney,3268,Person,0
Jatuporn_Prompan,3269,Person,0
Javed_Iqbal,3270,Person,0
Javier_Gonzalez_Fraga,3271,Person,0
Javier_Solana,3272,Person,0
Jawad_al-Bulani,3273,Person,0
Jawaharlal_Nehru,3274,Person,0
Jay_Inslee,3275,Person,0
Jay_Rockefeller,3276,Person,0
Jayant_Patel,3277,Person,0
Jayant_Sinha,3278,Person,0
Jaysh_al-Islam,3279,Person,0
Jean-Bertrand_Aristide,3280,Person,0
Jean-Luc_Dehaene,3281,Person,0
Jean-Michel_Baylet,3282,Person,0
Jean-Yves_Le_Drian,3283,Person,0
Jean_Chrétien,3284,Person,0
Jean_Qahwaji,3285,Person,0
Jeannot_Kouadio_Ahoussou,3286,Person,0
Jeff_Seeney,3287,Person,0
Jeffrey_Fowle,3288,Person,0
Jeh_Johnson,3289,Person,0
Jens_Stoltenberg,3290,Person,0
Jens_Weidmann,3291,Person,0
Jeremy_Clarkson,3292,Person,0
Jeroen_Dijsselbloem,3293,Person,0
Jerry_Brown,3294,Person,0
Jerry_Ekandjo,3295,Person,0
Jerry_John_Rawlings,3296,Person,0
Jesse_Chacón,3297,Person,0
Jew_(Egypt),3298,Person,0
Jew_(Ireland),3299,Person,0
Jew_(Israel),3300,Person,0
Jew_(Morocco),3301,Person,0
Jew_(North_America),3302,Person,0
Jewel_Howard-Taylor,3303,Person,0
Jide_Awe,3304,Person,0
Jigme_Khesar_Namgyal_Wangchuk,3305,Person,0
Jim_Moran,3306,Person,0
Jirí_Pospísil,3307,Person,0
Jitan_Ram_Manjhi,3308,Person,0
Joachim_Gauck,3309,Person,0
Joan_Burton,3310,Person,0
Joanne_Liu,3311,Person,0
Joao_Lourenco,3312,Person,0
Joaquim_Barbosa,3313,Person,0
Joaquim_Vieira_Ferreira_Levy,3314,Person,0
Job_Amupanda,3315,Person,0
Jobbik,3316,Location/Other,8
Joe_Igbokwe,3317,Person,0
Joe_Manchin,3318,Person,0
Joe_Natuman,3319,Person,0
Joe_Oliver,3320,Person,0
Johannesburg_High_Court,3321,Government,1
John_Baird,3322,Person,0
John_Baptist_Odama,3323,Person,0
John_Bercow,3324,Person,0
John_Boehner,3325,Person,0
John_Brennan,3326,Person,0
John_Brumby,3327,Person,0
John_Bruton,3328,Person,0
John_Campbell,3329,Person,0
John_Delaney,3330,Person,0
John_Dramani_Mahama,3331,Person,0
John_E._Potter,3332,Person,0
John_F._Kelly,3333,Person,0
John_Faulkner,3334,Person,0
John_Garang,3335,Person,0
John_Ging,3336,Person,0
John_Githongo,3337,Person,0
John_Hamre,3338,Person,0
John_Hoeven,3339,Person,0
John_Hogg,3340,Person,0
John_Kerry,3341,Person,0
John_Major,3342,Person,0
John_McCallum,3343,Person,0
John_Momis,3344,Person,0
John_Odigie-Oyegun,3345,Person,0
John_P._Wilson,3346,Person,0
John_Paul_II,3347,Person,0
John_Pombe_Magufuli,3348,Person,0
John_Robertson,3349,Person,0
John_Sopko,3350,Person,0
John_Tefft,3351,Person,0
John_Walker,3352,Person,0
Johnny_Araya_Monge,3353,Person,0
Johnson_&_Johnson,3354,Person,0
Joint_Chiefs_of_Staff_(Malaysia),3355,Person,0
Joint_Chiefs_of_Staff_(United_States),3356,Person,0
Joint_Chiefs_of_Staff_(Vietnam),3357,Person,0
Jonah_David_Jang,3358,Person,0
Jonas_Vytautas_Žukas,3359,Person,0
Jonathan_Greenert,3360,Person,0
Jonathan_Moyo,3361,Person,0
Jonathan_Powell,3362,Person,0
Jonathan_Vatsa,3363,Person,0
Jorge_Enrique_Rodríguez,3364,Person,0
Jorge_Enrique_Taiana,3365,Person,0
Jorge_Mejia,3366,Person,0
Jorge_Todesca,3367,Person,0
Joschka_Fischer,3368,Person,0
Jose_Ines_Castillo_Martinez,3369,Person,0
Jose_Luis_de_Matos,3370,Person,0
Jose_Ma._Zubiri,3371,Person,0
Jose_Mario_Vaz,3372,Person,0
Jose_de_Lima_Massano,3373,Person,0
Joselito_Atienza,3374,Person,0
Joseph_Kabila,3375,Person,0
Joseph_Katema,3376,Person,0
Joseph_Kony,3377,Person,0
Joseph_Ole_Lenku,3378,Person,0
Joseph_Ole_Nkaissery,3379,Person,0
Joseph_Robinette_Biden,3380,Person,0
Joseph_Sinde_Warioba,3381,Person,0
Joseph_Stalin,3382,Person,0
Joseph_Stiglitz,3383,Person,0
Josh_Earnest,3384,Person,0
Joshua_Wong,3385,Person,0
Josip_Broz_Tito,3386,Person,0
José_Aponte,3387,Person,0
José_David_Cabello,3388,Person,0
José_Dirceu_de_Oliveira_e_Silva,3389,Person,0
José_Guillermo_Rodríguez,3390,Person,0
José_Juan_Bautista_Pampuro,3391,Person,0
José_Miguel_Insulza,3392,Person,0
José_Miguel_Ortiz,3393,Person,0
José_Miguel_Vivanco,3394,Person,0
João_Baptista_Kussumua,3395,Person,0
Juan_Antonio_Coloma,3396,Person,0
Juan_Carlos_Eguren,3397,Person,0
Juan_Carlos_Fabrega,3398,Person,0
Juan_Carlos_I,3399,Person,0
Juan_Carlos_Mendoza,3400,Person,0
Juan_Carlos_Pinzon,3401,Person,0
Juan_Carlos_Romero,3402,Person,0
Juan_Fernando_Cristo,3403,Person,0
Juan_Luis_Manzur,3404,Person,0
Juan_del_Granado,3405,Person,0
Jubo_League,3406,Political Party,3
Jubril_Martins-Kuye,3407,Person,0
Juhan_Parts,3408,Person,0
Julia_Gillard,3409,Person,0
Julian_Paul_Assange,3410,Person,0
Julie_Bishop,3411,Person,0
Julien_Paluku_Kahongya,3412,Person,0
Julio_Cobos,3413,Person,0
Julio_Velarde,3414,Person,0
Julius_Malema,3415,Person,0
Junaid_Thorne,3416,Person,0
Jund_al-Aqsa,3417,Person,0
Junior_Chamber_International,3418,Person,0
Juozas_Bernatonis,3419,Person,0
Justice_Department/Ministery_(Afghanistan),3420,Government,1
Justice_Department/Ministery_(Argentina),3421,Government,1
Justice_Department/Ministery_(Azerbaijan),3422,Government,1
Justice_Department/Ministery_(Colombia),3423,Government,1
Justice_Department/Ministery_(Congo),3424,Government,1
Justice_Department/Ministery_(Czech_Republic),3425,Government,1
Justice_Department/Ministery_(Democratic_Republic_of_Congo),3426,Government,1
Justice_Department/Ministery_(Ecuador),3427,Government,1
Justice_Department/Ministery_(El_Salvador),3428,Government,1
Justice_Department/Ministery_(France),3429,Government,1
Justice_Department/Ministery_(India),3430,Government,1
Justice_Department/Ministery_(Libya),3431,Government,1
Justice_Department/Ministery_(Lithuania),3432,Government,1
Justice_Department/Ministery_(Luxembourg),3433,Government,1
Justice_Department/Ministery_(Mexico),3434,Government,1
Justice_Department/Ministery_(Nepal),3435,Government,1
Justice_Department/Ministery_(Niger),3436,Government,1
Justice_Department/Ministery_(Pakistan),3437,Government,1
Justice_Department/Ministery_(Philippines),3438,Government,1
Justice_Department/Ministery_(Portugal),3439,Government,1
Justice_Department/Ministery_(Romania),3440,Government,1
Justice_Department/Ministery_(Senegal),3441,Government,1
Justice_Department/Ministery_(Slovakia),3442,Government,1
Justice_Department/Ministery_(South_Korea),3443,Government,1
Justice_Department/Ministery_(Sri_Lanka),3444,Government,1
Justice_Department/Ministery_(Switzerland),3445,Government,1
Justice_Department/Ministery_(Thailand),3446,Government,1
Justice_Department/Ministery_(Tunisia),3447,Government,1
Justice_Department/Ministery_(Ukraine),3448,Government,1
Justice_Department/Ministery_(Vietnam),3449,Government,1
Justice_and_Development_Party,3450,Political Party,3
Justice_and_Equality_Movement,3451,Political Party,3
Justicialist_Party,3452,Political Party,3
Justin_Koumba,3453,Person,0
Justin_Trudeau,3454,Person,0
Justin_Welby,3455,Person,0
Jusuf_Kalla,3456,Person,0
Jute_and_Textiles_(India),3457,Person,0
Juventud_Rebelde,3458,Person,0
Jyrki_Katainen,3459,Person,0
János_Martonyi,3460,Person,0
János_Áder,3461,Person,0
Kabul_University,3462,Education,6
Kaci_Hickox,3463,Person,0
Kader_Arif,3464,Person,0
Kaduna_State_Police,3465,Military,2
Kahinda_Otafiire,3466,Person,0
Kakar_Tribe,3467,Person,0
Kakwa,3468,Location/Other,8
Kalenjin,3469,Location/Other,8
Kamal_Kharazi,3470,Person,0
Kamal_al-Labwani,3471,Person,0
Kamaladdin_Heydarov,3472,Person,0
Kamalesh_Sharma,3473,Person,0
Kamba,3474,Location/Other,8
Kamla_Persad-Bissessar,3475,Person,0
Kamran_Khan,3476,Person,0
Kano_Emirate,3477,Person,0
Kapil_Sibal,3478,Person,0
Kaptan_Singh_Solanki,3479,Person,0
Karen_Andreasyan,3480,Person,0
Karim_Wade,3481,Person,0
Karin_Enström,3482,Person,0
Karl_Erjavec,3483,Person,0
Kashim_Shettima,3484,Person,0
Kashmir_Singh,3485,Person,0
Kashmiri_Separatist,3486,Person,0
Katarzyna_Pelczynska-Nalecz,3487,Person,0
Kathleen_Stephens,3488,Person,0
Kathleen_Wynne,3489,Person,0
Kathy_Gannon,3490,Person,0
Katoo_Ole_Metito,3491,Person,0
Kaushik_Patel,3492,Person,0
Kayode_Aderanti,3493,Person,0
Kayode_Fayemi,3494,Person,0
Kazakhstan,3495,Location/Other,8
Kazumi_Matsui,3496,Person,0
Keat_Chhon,3497,Person,0
Keiji_Furuya,3498,Person,0
Keith_Rowley,3499,Person,0
Kem_Sokha,3500,Person,0
Kema_Chikwe,3501,Person,0
Kembo_Dugish_Campbell_Mohadi,3502,Person,0
Kenneth_Clarke,3503,Person,0
Kenneth_Roth,3504,Person,0
Kenya_Airways,3505,Person,0
Kenya_Army,3506,Military,2
Kenya_Civil_Aviation_Authority,3507,Government,1
Kenya_Television_Network,3508,Person,0
Keriako_Tobiko,3509,Person,0
Keshari_Nath_Tripathi,3510,Person,0
Kevin_Rudd,3511,Person,0
Kgalema_Petrus_Motlanthe,3512,Person,0
Khadija_Ismayilova,3513,Person,0
Khalaf_Abdul_Samad,3514,Person,0
Khaled_Bahah,3515,Person,0
Khaled_al-Obeidi,3516,Person,0
Khalid_Khattak,3517,Person,0
Khalid_bin_Ali_Al_Khalifa,3518,Person,0
Khemraj_Ramjattan,3519,Person,0
Khmer_Rouge,3520,Person,0
Kidnapper_(Afghanistan),3521,Person,0
Kidnapper_(Argentina),3522,Person,0
Kidnapper_(Greece),3523,Person,0
Kidnapper_(Indonesia),3524,Person,0
Kidnapper_(Libya),3525,Person,0
Kidnapper_(Malaysia),3526,Person,0
Kidnapper_(Mexico),3527,Person,0
Kidnapper_(Qatar),3528,Person,0
Kidnapper_(Taiwan),3529,Person,0
Kiev_police,3530,Military,2
Kiichi_Miyazawa,3531,Person,0
Kikuyu,3532,Location/Other,8
Kim_Daejung,3533,Person,0
Kim_Hwang_Sik,3534,Person,0
Kim_Jong-Un,3535,Person,0
Kim_Yong_Il,3536,Person,0
Kimani_Wamatangi,3537,Person,0
King_Pu-tsung,3538,Person,0
Kiran_Bedi,3539,Person,0
Kisii,3540,Location/Other,8
Kit_Siang,3541,Person,0
Kittiratt_Na-Ranong,3542,Person,0
Kivutha_Kibwana,3543,Person,0
Klaus_Johannis,3544,Person,0
Klaus_Schwab,3545,Person,0
Kober_prison,3546,Person,0
Kocheril_Narayanan,3547,Person,0
Kofi_Annan,3548,Person,0
Konstantin_Dolgov,3549,Person,0
Korean_Confederation_of_Trade_Unions,3550,Political Party,3
Korean_Workers_Party,3551,Political Party,3
Kouadio_Konan_Bertin,3552,Person,0
Koya_Nishikawa,3553,Person,0
Kozo_Watanabe,3554,Person,0
Krisjanis_Karins,3555,Person,0
Kristiina_Ojuland,3556,Person,0
Ksenia_Yudayeva,3557,Person,0
Kuan_Chung-ming,3558,Person,0
Kulbir_Singh,3559,Person,0
Kulwant_Singh,3560,Person,0
Kumba_Ialá,3561,Person,0
Kundy_Pahiama,3562,Person,0
Kuol_Manyang_Juuk,3563,Person,0
Kuomintang,3564,Political Party,3
Kurdistan_Islamic_Union,3565,Political Party,3
Kuwait,3566,Location/Other,8
Kuwait_Chamber_of_Commerce_and_Industry,3567,Person,0
Kyoto_University,3568,Education,6
Kyriakos_Gerontopoulos,3569,Person,0
Kyung-wha_Kang,3570,Person,0
Kęstutis_Macijauskas,3571,Person,0
Labaran_Maku,3572,Person,0
Labor_Department_(India),3573,Government,1
Labor_Party,3574,Political Party,3
Labor_Party_(Bosnia_and_Herzegovina),3575,Political Party,3
Labor_Party_(Congo),3576,Political Party,3
Labor_Party_(Fiji),3577,Political Party,3
Labor_Party_(Mexico),3578,Political Party,3
Labor_Party_(New_Zealand),3579,Political Party,3
Labor_Party_(Norway),3580,Political Party,3
Labor_Party_(United_Kingdom),3581,Political Party,3
Labor_Union_(Bahrain),3582,Political Party,3
Labor_Union_(Bangladesh),3583,Political Party,3
Labor_Union_(Belarus),3584,Political Party,3
Labor_Union_(Brazil),3585,Political Party,3
Labor_Union_(Bulgaria),3586,Political Party,3
Labor_Union_(Canada),3587,Political Party,3
Labor_Union_(China),3588,Political Party,3
Labor_Union_(Colombia),3589,Political Party,3
Labor_Union_(Croatia),3590,Political Party,3
Labor_Union_(Czech_Republic),3591,Political Party,3
Labor_Union_(India),3592,Political Party,3
Labor_Union_(Ireland),3593,Political Party,3
Labor_Union_(Kuwait),3594,Political Party,3
Labor_Union_(Kyrgyzstan),3595,Political Party,3
Labor_Union_(Malawi),3596,Political Party,3
Labor_Union_(Mexico),3597,Political Party,3
Labor_Union_(Namibia),3598,Political Party,3
Labor_Union_(New_Zealand),3599,Political Party,3
Labor_Union_(Nigeria),3600,Political Party,3
Labor_Union_(Peru),3601,Political Party,3
Labor_Union_(Philippines),3602,Political Party,3
Labor_Union_(Slovakia),3603,Political Party,3
Labor_Union_(Somalia),3604,Political Party,3
Labor_Union_(South_Korea),3605,Political Party,3
Labor_Union_(Switzerland),3606,Political Party,3
Labor_Union_(Tunisia),3607,Political Party,3
Labor_Union_(Ukraine),3608,Political Party,3
Labor_Union_(Uruguay),3609,Political Party,3
Labor_Union_(Zimbabwe),3610,Political Party,3
Labor_and_Employment_Ministry_(Australia),3611,Government,1
Labor_and_Employment_Ministry_(Azerbaijan),3612,Government,1
Labor_and_Employment_Ministry_(Bahrain),3613,Government,1
Labor_and_Employment_Ministry_(Bangladesh),3614,Government,1
Labor_and_Employment_Ministry_(Botswana),3615,Government,1
Labor_and_Employment_Ministry_(Colombia),3616,Government,1
Labor_and_Employment_Ministry_(Egypt),3617,Government,1
Labor_and_Employment_Ministry_(Kenya),3618,Government,1
Labor_and_Employment_Ministry_(Mongolia),3619,Government,1
Labor_and_Employment_Ministry_(Nigeria),3620,Government,1
"Labor_and_Employment_Ministry_(Palestinian_Territory,_Occupied)",3621,Government,1
Labor_and_Employment_Ministry_(Qatar),3622,Government,1
Labor_and_Employment_Ministry_(Sudan),3623,Government,1
Labor_and_Employment_Ministry_(Tanzania),3624,Government,1
Lal_Krishna_Advani,3625,Person,0
Lal_Singh,3626,Person,0
Lalji_Tandon,3627,Person,0
Lamar_Alexander,3628,Person,0
Lamberto_Dini,3629,Person,0
Lameck_Mangani,3630,Person,0
Lamure_Latour,3631,Person,0
Landowner_(Belgium),3632,Person,0
Landowner_(Congo),3633,Person,0
Lao_Front_for_National_Construction,3634,Political Party,3
Laos,3635,Location/Other,8
Lapo_Pistelli,3636,Person,0
Lars_Løkke_Rasmussen,3637,Person,0
Lateef_Fagbemi,3638,Person,0
Laura_Boldrini,3639,Person,0
Laurent_Kabila,3640,Person,0
Lawmaker_(Argentina),3641,Person,0
Lawmaker_(Austria),3642,Person,0
Lawmaker_(Bolivia),3643,Person,0
Lawmaker_(Brazil),3644,Person,0
Lawmaker_(Central_African_Republic),3645,Person,0
Lawmaker_(Colombia),3646,Person,0
Lawmaker_(Costa_Rica),3647,Person,0
Lawmaker_(Crimea),3648,Person,0
Lawmaker_(Cyprus),3649,Person,0
Lawmaker_(El_Salvador),3650,Person,0
Lawmaker_(Greece),3651,Person,0
Lawmaker_(Holy_See_(Vatican_City_State)),3652,Person,0
Lawmaker_(Hong_Kong),3653,Person,0
Lawmaker_(Indonesia),3654,Person,0
Lawmaker_(Iraq),3655,Person,0
Lawmaker_(Jamaica),3656,Person,0
Lawmaker_(Japan),3657,Person,0
Lawmaker_(Kosovo),3658,Person,0
Lawmaker_(Latvia),3659,Media,7
Lawmaker_(Lebanon),3660,Person,0
Lawmaker_(Lithuania),3661,Person,0
Lawmaker_(Moldova),3662,Person,0
Lawmaker_(Namibia),3663,Person,0
Lawmaker_(Nicaragua),3664,Person,0
Lawmaker_(Poland),3665,Person,0
Lawmaker_(Russia),3666,Person,0
Lawmaker_(Serbia),3667,Person,0
Lawmaker_(Slovakia),3668,Person,0
Lawmaker_(South_Korea),3669,Person,0
Lawmaker_(South_Sudan),3670,Person,0
Lawmaker_(Spain),3671,Person,0
Lawmaker_(Switzerland),3672,Person,0
Lawmaker_(Syria),3673,Person,0
Lawmaker_(Tunisia),3674,Person,0
Lawmaker_(Turkey),3675,Person,0
Lawmaker_(Ukraine),3676,Person,0
Lawmaker_(United_Kingdom),3677,Person,0
Lawmaker_(United_States),3678,Person,0
Lawmaker_(Vietnam),3679,Person,0
Lawmaker_(Zambia),3680,Person,0
Lawmaker_(Zimbabwe),3681,Person,0
Lawrence_Eagleburger,3682,Person,0
Lawrence_Springborg,3683,Person,0
Lawyer/Attorney_(Angola),3684,Person,0
Lawyer/Attorney_(Argentina),3685,Person,0
Lawyer/Attorney_(Australia),3686,Person,0
Lawyer/Attorney_(Belgium),3687,Person,0
Lawyer/Attorney_(Benin),3688,Person,0
Lawyer/Attorney_(Cambodia),3689,Person,0
Lawyer/Attorney_(Chad),3690,Person,0
Lawyer/Attorney_(Colombia),3691,Person,0
Lawyer/Attorney_(Costa_Rica),3692,Person,0
Lawyer/Attorney_(Cuba),3693,Person,0
Lawyer/Attorney_(Czech_Republic),3694,Person,0
Lawyer/Attorney_(Denmark),3695,Person,0
Lawyer/Attorney_(Dominican_Republic),3696,Person,0
Lawyer/Attorney_(Egypt),3697,Person,0
Lawyer/Attorney_(Ethiopia),3698,Person,0
Lawyer/Attorney_(French_Polynesia),3699,Person,0
Lawyer/Attorney_(Germany),3700,Person,0
Lawyer/Attorney_(Guatemala),3701,Person,0
Lawyer/Attorney_(Holy_See_(Vatican_City_State)),3702,Person,0
Lawyer/Attorney_(Indonesia),3703,Person,0
Lawyer/Attorney_(Jamaica),3704,Person,0
Lawyer/Attorney_(Jordan),3705,Person,0
Lawyer/Attorney_(Kenya),3706,Person,0
Lawyer/Attorney_(Liberia),3707,Person,0
Lawyer/Attorney_(Libya),3708,Person,0
Lawyer/Attorney_(Luxembourg),3709,Person,0
Lawyer/Attorney_(Malaysia),3710,Person,0
Lawyer/Attorney_(Montenegro),3711,Person,0
Lawyer/Attorney_(Mozambique),3712,Person,0
Lawyer/Attorney_(Myanmar),3713,Person,0
Lawyer/Attorney_(Nauru),3714,Person,0
"Lawyer/Attorney_(Palestinian_Territory,_Occupied)",3715,Person,0
Lawyer/Attorney_(Peru),3716,Person,0
Lawyer/Attorney_(Philippines),3717,Person,0
Lawyer/Attorney_(Portugal),3718,Person,0
Lawyer/Attorney_(Romania),3719,Person,0
Lawyer/Attorney_(Russia),3720,Person,0
Lawyer/Attorney_(Senegal),3721,Person,0
Lawyer/Attorney_(Sierra_Leone),3722,Person,0
Lawyer/Attorney_(South_Korea),3723,Person,0
Lawyer/Attorney_(Turkey),3724,Person,0
Lawyer/Attorney_(Uganda),3725,Person,0
Lawyer/Attorney_(United_Kingdom),3726,Person,0
Lawyer/Attorney_(United_States),3727,Person,0
Lawyer/Attorney_(Zambia),3728,Person,0
Lazarus_Baez,3729,Person,0
Lazarus_Chakwera,3730,Person,0
Le_Hong_Anh,3731,Person,0
Le_Jour,3732,Person,0
Le_Luong_Minh,3733,Person,0
Lee_Myung_Bak,3734,Person,0
Lee_Rigby,3735,Person,0
Left_Party_(Greece),3736,Political Party,3
Left_Party_(Sweden),3737,Political Party,3
Left_Party_(Turkey),3738,Political Party,3
Legislature_(Africa),3739,Government,1
Legislature_(Algeria),3740,Government,1
Legislature_(Argentina),3741,Government,1
Legislature_(Bangladesh),3742,Government,1
Legislature_(Belarus),3743,Government,1
Legislature_(Bosnia_and_Herzegovina),3744,Government,1
Legislature_(Chile),3745,Government,1
Legislature_(China),3746,Government,1
Legislature_(Cook_Islands),3747,Government,1
Legislature_(Czech_Republic),3748,Government,1
Legislature_(Ecuador),3749,Government,1
Legislature_(Estonia),3750,Government,1
Legislature_(Finland),3751,Government,1
Legislature_(Gabon),3752,Government,1
Legislature_(Germany),3753,Government,1
Legislature_(Greece),3754,Government,1
Legislature_(Guyana),3755,Government,1
Legislature_(Holy_See_(Vatican_City_State)),3756,Government,1
Legislature_(Indonesia),3757,Government,1
Legislature_(Iraq),3758,Government,1
Legislature_(Israel),3759,Government,1
Legislature_(Italy),3760,Government,1
Legislature_(Jamaica),3761,Government,1
Legislature_(Lebanon),3762,Government,1
Legislature_(Lesotho),3763,Government,1
Legislature_(Libya),3764,Government,1
Legislature_(Mongolia),3765,Government,1
Legislature_(Namibia),3766,Government,1
Legislature_(Pakistan),3767,Government,1
Legislature_(Peru),3768,Government,1
Legislature_(Romania),3769,Government,1
Legislature_(Russia),3770,Government,1
Legislature_(Sao_Tome_and_Principe),3771,Government,1
Legislature_(Senegal),3772,Government,1
Legislature_(Serbia),3773,Government,1
Legislature_(South_Africa),3774,Government,1
Legislature_(South_Korea),3775,Government,1
Legislature_(Spain),3776,Government,1
Legislature_(Sweden),3777,Government,1
Legislature_(Syria),3778,Government,1
Legislature_(Tanzania),3779,Government,1
Legislature_(Turkey),3780,Government,1
Legislature_(United_States),3781,Government,1
Legislature_(Vanuatu),3782,Government,1
Legislature_(Zimbabwe),3783,Government,1
Leila_Zerrougui,3784,Person,0
Len_Brown,3785,Person,0
Leon_Panetta,3786,Person,0
Leopoldo_Dominico_Petilla,3787,Person,0
Leopoldo_López,3788,Person,0
Leslie_Caldwell,3789,Person,0
Lesotho,3790,Location/Other,8
Levon_Ter-Petrosyan,3791,Person,0
Leyla_Yunus,3792,Person,0
Leymah_Roberta_Gbowee,3793,Person,0
Li_Hui,3794,Person,0
Liang_Yang,3795,Person,0
Liaqat_Baloch,3796,Person,0
Liberal_Democratic_Party_(Romania),3797,Political Party,3
Liberal_Democratic_Party_(United_Kingdom),3798,Political Party,3
Liberal_Democratic_Party_of_Russia,3799,Political Party,3
Liberal_National_Party,3800,Political Party,3
Liberal_Party_(Canada),3801,Political Party,3
Liberal_Party_(Fiji),3802,Political Party,3
Liberal_Party_(Hong_Kong),3803,Political Party,3
Liberal_Party_(Moldova),3804,Political Party,3
Liberal_Party_(Romania),3805,Political Party,3
Liberals_(Canada),3806,Person,0
Liberals_(Egypt),3807,Person,0
Liberals_(Senegal),3808,Person,0
Liberian_Coast_Guard,3809,Person,0
Libya_TV,3810,Media,7
Lien_Chan,3811,Person,0
Likud,3812,Political Party,3
